  378 20110922  8.1183329 20110922 19.7972221
  379 20110922 19.8805561 20110923  7.5594444
  380 20110923  7.6427779 20110923 19.3327770
  381 20110923 19.3383331 20110924  7.0872221
  382 20110924  7.1705556 20110924 18.8494453
  383 20110924 18.9327774 20110925  6.6113887
  384 20110925  6.6947222 20110925 18.3736115
  385 20110925 18.4569435 20110926  6.1355557
  386 20110926  6.2188888 20110926 17.8974991
  387 20110926 17.9808331 20110927  5.6633334
  388 20110927  5.7466664 20110927 17.4249992
  389 20110927 17.5083332 20110928  5.1869445
  390 20110928  5.2702780 20110928 16.9519444
  391 20110928 17.0352783 20110929  4.7136111
  392 20110929  4.7969446 20110929 16.4752769
  393 20110929 16.5586109 20110930  4.2369447
  394 20110930  4.3202777 20110930 16.0019436
  395 20110930 16.0852776 20111001  3.7691667
  396 20111001  3.7747223 20111001 15.5252781
  397 20111001 15.6086111 20111002  3.2869444
  398 20111002  3.3702779 20111002 15.0513887
  399 20111002 15.1347218 20111003  2.8130555
  400 20111003  2.8963890 20111003 14.5744448
  401 20111003 14.6577778 20111004  2.3358333
  402 20111004  2.4191666 20111004 14.1008329
  403 20111004 14.1841669 20111005  1.8680556
  404 20111005  1.8736111 20111005 13.6236115
  405 20111005 13.7069445 20111006  1.3863889
  406 20111006  1.4697223 20111006 13.1480560
  407 20111006 13.2313890 20111007  0.9097222
  408 20111007  0.9930556 20111007 12.6713886
  409 20111007 12.7547226 20111008  0.4444444
  410 20111008  0.4500000 20111008 12.1944447
  411 20111008 12.2777777 20111008 23.9591675
  412 20111009  0.0425000 20111009 11.7205553
  413 20111009 11.8038893 20111009 23.4822216
  414 20111009 23.5655556 20111010 11.2438889
  415 20111010 11.3272219 20111010 23.0055561
  416 20111010 23.0888882 20111011 10.7663889
  417 20111011 10.8497219 20111011 22.5405560
  418 20111011 22.5461121 20111012 10.2916670
  419 20111012 10.3750000 20111012 22.0536118
  420 20111012 22.1369438 20111013  9.8155556
  421 20111013  9.8988886 20111013 21.5774994
  422 20111013 21.6608334 20111014  9.3397226
  423 20111014  9.4230556 20111014 21.1072216
  424 20111014 21.1127777 20111015  8.8572226
  425 20111015  8.9405556 20111015 20.6238880
  426 20111015 20.7072220 20111016  8.3858337
  427 20111016  8.4691668 20111016 20.1477776
  428 20111016 20.2311115 20111017  7.9094443
  429 20111017  7.9927778 20111017 19.6711121
  430 20111017 19.7544441 20111018  7.4541669
  431 20111018  7.5374999 20111018 19.1936111
  432 20111018 19.2769451 20111019  6.9552779
  433 20111019  7.0386109 20111019 18.7169437
  434 20111019 18.8002777 20111020  6.4786110
  435 20111020  6.5619445 20111020 18.2402782
  436 20111020 18.3236103 20111021  6.0072222
  437 20111021  6.0127778 20111021 17.7625008
  438 20111021 17.8458328 20111022  5.5238891
  439 20111022  5.6072221 20111022 17.2855549
  440 20111022 17.3688889 20111023  5.0469446
  441 20111023  5.1302776 20111023 16.8086109
  442 20111023 16.8919449 20111024  4.5700002
  443 20111024  4.6533332 20111024 16.3313885
  444 20111024 16.4147224 20111025  4.2480555
  445 20111025  4.3313890 20111025 16.2558327
  446 20111025 16.3391666 20111026  4.2558331
  447 20111026  4.3391666 20111026 16.2583332
  448 20111026 16.3416672 20111027  4.2613888
  449 20111027  4.3447223 20111027 16.2597218
  450 20111027 16.3430557 20111028  4.1788888
  451 20111028  4.2622223 20111028 16.2527771
  452 20111028 16.3361111 20111029  4.2533336
