Date x y z r
20111104 -0.3402643 -0.2828171 -0.014078587 0.44267765
20111105 -0.32187843 -0.29824498 -0.012766025 0.43899745
20111106 -0.3023672 -0.3126296 -0.0114088375 0.43507856
20111107 -0.28177002 -0.32589084 -0.010010686 0.43092853
20111108 -0.26013142 -0.3379469 -0.008575547 0.426556
20111109 -0.23750158 -0.3487144 -0.0071077435 0.42197067
20111110 -0.213937 -0.3581085 -0.0056119836 0.41718367
20111111 -0.18950121 -0.3660431 -0.004093391 0.41220748
20111112 -0.16426556 -0.37243122 -0.0025575457 0.40705615
20111113 -0.13831005 -0.37718543 -0.0010105248 0.40174562
20111114 -0.111724235 -0.3802185 0.00054105965 0.3962937
20111115 -0.084608205 -0.381444 0.002090021 0.3907204
20111116 -0.057073496 -0.3807775 0.0036285606 0.38504815
20111117 -0.029244075 -0.37813777 0.005148237 0.37930185
20111118 -0.001257263 -0.37344816 0.006639941 0.3735093
20111119 0.026735451 -0.3666386 0.008093883 0.3677012
20111120 0.054567765 -0.35764778 0.009499596 0.36191136
20111121 0.082058184 -0.34642565 0.01084596 0.3561768
20111122 0.10901001 -0.33293635 0.0121212555 0.35053775
20111123 0.13521183 -0.31716162 0.013313249 0.34503764
20111124 0.16043867 -0.2991043 0.014409322 0.33972278
20111125 0.18445395 -0.27879202 0.015396651 0.33464208
20111126 0.20701239 -0.25628114 0.016262434 0.32984635
20111127 0.22786395 -0.23166005 0.01699418 0.32538772
20111128 0.24675894 -0.20505236 0.017580051 0.3213184
20111129 0.26345408 -0.17661892 0.018009238 0.3176895
20111130 0.2777197 -0.14655866 0.018272381 0.31454977
20111201 0.28934726 -0.11510787 0.018361984 0.31194362
20111202 0.2981573 -0.08253754 0.018272812 0.30990985
20111203 0.30400693 -0.049148653 0.018002223 0.30847993
20111204 0.30679613 -0.015265624 0.01755042 0.30767664
20111205 0.30647278 0.01877201 0.016920567 0.30751303
20111206 0.30303517 0.05261898 0.01611877 0.3079917
20111207 0.29653248 0.08593418 0.015153931 0.30910492
20111208 0.28706256 0.118390284 0.01403744 0.3108347
20111209 0.27476746 0.1496824 0.012782776 0.31315392
20111210 0.2598274 0.1795352 0.011405037 0.31602728
20111211 0.2424534 0.20770802 0.009920426 0.31941304
20111212 0.22287914 0.23399812 0.008345746 0.32326442
20111213 0.20135322 0.25824177 0.0066979416 0.32753137
20111214 0.17813168 0.28031373 0.0049936785 0.33216205
20111215 0.15347151 0.30012518 0.0032490238 0.3371041
20111216 0.12762514 0.31762093 0.001479186 0.34230605
20111217 0.100836225 0.33277565 -0.00030166027 0.3477178
20111218 0.073336415 0.34559003 -0.0020804836 0.35329172
20111219 0.04534319 0.35608694 -0.0038454465 0.35898286
20111220 0.017058602 0.36430743 -0.005585911 0.36474937
20111221 -0.01133135 0.37030753 -0.007292408 0.37055263
20111222 -0.039656714 0.37415478 -0.008956582 0.3763571
20111223 -0.06776321 0.37592578 -0.010571122 0.3821306
20111224 -0.09551154 0.3757037 -0.012129678 0.38784385
20111225 -0.122776546 0.37357628 -0.013626779 0.39347047
20111226 -0.14944617 0.36963442 -0.015057749 0.39898685
20111227 -0.17542051 0.36397058 -0.016418621 0.40437174
20111228 -0.20061065 0.3566779 -0.017706066 0.40960622
20111229 -0.22493777 0.3478494 -0.018917315 0.41467345
20111230 -0.24833214 0.3375773 -0.020050097 0.41955847
20111231 -0.27073216 0.32595256 -0.021102581 0.42424792
20120101 -0.29208362 0.31306458 -0.022073317 0.42873013
20120102 -0.31233886 0.29900092 -0.022961196 0.4329946
20120103 -0.33145604 0.28384724 -0.023765404 0.43703222
20120104 -0.34939864 0.26768717 -0.024485385 0.44083485
20120105 -0.3661348 0.25060236 -0.025120812 0.44439542
20120106 -0.38163677 0.23267248 -0.025671555 0.44770765
20120107 -0.39588067 0.21397525 -0.026137663 0.45076612
20120108 -0.40884587 0.19458659 -0.026519343 0.45356604
20120109 -0.42051476 0.17458072 -0.026816934 0.45610332
20120110 -0.43087247 0.15403031 -0.027030904 0.45837438
20120111 -0.4399065 0.13300653 -0.027161833 0.4603762
20120112 -0.4476067 0.11157932 -0.0272104 0.46210617
20120113 -0.45396486 0.08981744 -0.027177382 0.46356216
20120114 -0.45897472 0.067788705 -0.027063642 0.46474242
20120115 -0.46263167 0.045560077 -0.026870128 0.46564558
20120116 -0.46493295 0.02319789 -0.026597872 0.46627057
20120117 -0.4658772 0.0007679591 -0.026247984 0.46661666
20120118 -0.46546474 -0.02166422 -0.025821656 0.4666835
20120119 -0.4636973 -0.04403333 -0.025320163 0.46647105
20120120 -0.46057823 -0.066274054 -0.024744863 0.4659795
20120121 -0.45611235 -0.08832094 -0.024097206 0.46520936
20120122 -0.45030612 -0.11010821 -0.023378735 0.4641616
20120123 -0.4431676 -0.13156962 -0.0225911 0.46283737
20120124 -0.43470663 -0.15263832 -0.02173605 0.4612383
20120125 -0.42493495 -0.17324662 -0.020815467 0.4593663
20120126 -0.4138663 -0.19332601 -0.019831354 0.45722374
20120127 -0.40151668 -0.2128068 -0.018785862 0.45481345
20120128 -0.3879044 -0.23161818 -0.0176813 0.45213872
20120129 -0.3730506 -0.24968794 -0.016520152 0.44920343
20120130 -0.35697922 -0.26694247 -0.01530509 0.446012
20120131 -0.33971763 -0.2833066 -0.014039004 0.44256952
20120201 -0.32129672 -0.2987035 -0.012725019 0.43888187
20120202 -0.30175158 -0.31305474 -0.011366515 0.43495572
20120203 -0.2811218 -0.3262801 -0.009967166 0.43079868
20120204 -0.25945204 -0.33829775 -0.008530956 0.4264194
20120205 -0.2367927 -0.3490243 -0.0070622223 0.4218277
20120206 -0.21320045 -0.35837477 -0.005565683 0.41703466
20120207 -0.18873906 -0.36626315 -0.004046475 0.41205278
20120208 -0.16348013 -0.37260237 -0.0025101942 0.40689626
20120209 -0.13750394 -0.377305 -0.0009629323 0.40158105
20120210 -0.11090037 -0.3802838 0.00058868126 0.396125
20120211 -0.08376983 -0.38145244 0.0021374414 0.39054823
20120212 -0.056224205 -0.38072658 0.0036755307 0.3848732
20120213 -0.028387884 -0.378025 0.005194487 0.37912497
20120214 -0.000398599 -0.3732713 0.0066851806 0.37333137
20120215 0.027591715 -0.36639565 0.008137802 0.3675232
20120216 0.055416293 -0.357337 0.009541861 0.36173436
20120217 0.08289317 -0.3460457 0.010886221 0.35600197
20120218 0.10982519 -0.33248642 0.012159144 0.3503664
20120219 0.1360005 -0.31664145 0.013348382 0.34487116
20120220 0.16119373 -0.29851434 0.014441308 0.33956262
20120221 0.185168 -0.27813354 0.0154250935 0.33448973
20120222 0.2076778 -0.25555634 0.016286945 0.32970345
20120223 0.22847302 -0.23087218 0.017014382 0.32525584
20120224 0.24730405 -0.20420578 0.017595595 0.32119915
20120225 0.26392797 -0.17571914 0.01801981 0.31758448
20120226 0.27811554 -0.14561237 0.018277721 0.31446034
20120227 0.28965908 -0.1141229 0.018361893 0.3118711
20120228 0.29838014 -0.08152268 0.018267166 0.30985534
20120229 0.30413696 -0.048113555 0.017990984 0.3084443
20120301 0.30683103 -0.014220522 0.01753364 0.30766043
20120302 0.3064117 0.019816546 0.016898382 0.3075165
20120303 0.30287886 0.053652354 0.016091418 0.30801478
20120304 0.2962832 0.08694608 0.015121721 0.3091472
20120305 0.28672394 0.119370945 0.014000755 0.3108956
20120306 0.27434453 0.15062287 0.012742057 0.3132324
20120307 0.25932622 0.1804275 0.011360767 0.3161222
20120308 0.24188082 0.20854534 0.0098731145 0.31952304
20120309 0.22224261 0.23477481 0.008295916 0.323388
20120310 0.20066053 0.2589534 0.0066461083 0.32766703
20120311 0.17739075 0.28095695 0.004940348 0.33230814
20120312 0.1526902 0.30069786 0.0031946783 0.33725908
20120313 0.1268111 0.3181218 0.0014242787 0.34246832
20120314 0.09999679 0.3332043 -0.00035671002 0.34788588
20120315 0.0724785 0.34594688 -0.0021352924 0.35346422
20120316 0.04447327 0.35637295 -0.0038996679 0.35915843
20120317 0.016182661 0.36452416 -0.005639235 0.36492676
20120318 -0.012207827 0.37045684 -0.0073445593 0.3707307
20120319 -0.040528726 0.3742389 -0.00900732 0.37653482
20120320 -0.06862623 0.3759472 -0.0106202345 0.38230702
20120321 -0.0963615 0.37566504 -0.012176983 0.3880181
20120322 -0.12360979 0.37348035 -0.013672121 0.39364183
20120323 -0.15025944 0.369484 -0.015100993 0.39915457
20120324 -0.17621087 0.36376855 -0.016459655 0.4045352
20120325 -0.20137551 0.35642713 -0.017744794 0.40976492
20120326 -0.22567488 0.34755278 -0.01895366 0.41482687
20120327 -0.24903944 0.33723763 -0.020083997 0.41970614
20120328 -0.2714079 0.32557264 -0.021133985 0.42438948
20120329 -0.29272622 0.31264713 -0.022102185 0.42886522
20120330 -0.3129469 0.29854864 -0.022987498 0.43312293
20120331 -0.33202836 0.28336272 -0.023789117 0.4371535
20120401 -0.34993416 0.267173 -0.024506496 0.44094884
20120402 -0.3666326 0.250061 -0.025139315 0.4445019
20120403 -0.3820961 0.23210634 -0.025687447 0.44780648
20120404 -0.39630082 0.21338673 -0.026150951 0.4508571
20120405 -0.40922627 0.19397801 -0.026530031 0.45364904
20120406 -0.4208549 0.17395437 -0.026825037 0.45617822
20120407 -0.43117192 0.15338838 -0.027036438 0.45844105
20120408 -0.44016498 0.1323512 -0.027164815 0.46043456
20120409 -0.44782388 0.11091274 -0.027210854 0.46215612
20120410 -0.4541405 0.08914172 -0.027175331 0.46360368
20120411 -0.45910868 0.06710591 -0.027059115 0.4647754
20120412 -0.46272388 0.044872276 -0.026863158 0.46567
20120413 -0.46498328 0.02250711 -0.026588488 0.46628636
20120414 -0.4658857 7.622912e-05 -0.026236223 0.46662387
20120415 -0.46543142 -0.022354888 -0.025807556 0.46668208
20120416 -0.46362227 -0.04472092 -0.025303762 0.46646097
20120417 -0.4604616 -0.066956565 -0.024726208 0.46596077
20120418 -0.4559543 -0.08899634 -0.02407634 0.46518207
20120419 -0.45010686 -0.11077447 -0.02335571 0.4641257
20120420 -0.44292742 -0.1322247 -0.022565963 0.46279293
20120421 -0.43442586 -0.15328014 -0.021708861 0.46118534
20120422 -0.424614 -0.1738731 -0.020786282 0.45930487
20120423 -0.41350564 -0.193935 -0.019800238 0.45715395
20120424 -0.4011168 -0.21339616 -0.018752884 0.4547354
20120425 -0.38746595 -0.2321857 -0.017646534 0.4520525
20120426 -0.3725742 -0.2502314 -0.016483674 0.44910914
20120427 -0.35646576 -0.26745957 -0.015266988 0.44590977
20120428 -0.33916792 -0.28379497 -0.01399937 0.44245955
20120429 -0.32071182 -0.2991608 -0.01268395 0.43876433
20120430 -0.30113262 -0.3134785 -0.011324123 0.43483084
20120501 -0.28047007 -0.32666785 -0.009923565 0.43066671
20120502 -0.258769 -0.33864692 -0.008486276 0.42628062
20120503 -0.23608 -0.34933227 -0.0070166015 0.4216824
20120504 -0.21245994 -0.35863897 -0.0055192723 0.4168832
20120505 -0.18797281 -0.36648083 -0.00399944 0.4118956
20120506 -0.16269046 -0.37277088 -0.002462714 0.4067338
20120507 -0.13669348 -0.37742165 -0.0009152028 0.40141383
20120508 -0.11007204 -0.38034588 0.00063644705 0.3959536
20120509 -0.08292688 -0.38145733 0.002185012 0.39037332
20120510 -0.055370282 -0.38067165 0.0037226551 0.38469553
20120511 -0.02752702 -0.37790787 0.005240894 0.37894532
20120512 0.00046474382 -0.37308967 0.0067305774 0.37315065
20120513 0.028452622 -0.36614746 0.008181874 0.36734244
20120514 0.056269385 -0.35702053 0.009584275 0.36155465
20120515 0.0837326 -0.3456596 0.010926622 0.35582453
20120516 0.110644616 -0.33202985 0.01219716 0.35019255
20120517 0.13679317 -0.31611416 0.013383627 0.34470224
20120518 0.16195247 -0.29791674 0.014473385 0.33940017
20120519 0.18588533 -0.27746698 0.015453606 0.3343353
20120520 0.20834602 -0.25482303 0.016311496 0.32955864
20120521 0.22908437 -0.23007542 0.017034596 0.32512233
20120522 0.24785087 -0.20334998 0.017611116 0.3210785
20120523 0.26440287 -0.17480989 0.018030323 0.3174783
20120524 0.27851176 -0.14465646 0.018282963 0.3143701
20120525 0.28997055 -0.113128215 0.018361665 0.31179813
20120526 0.29860184 -0.080498144 0.018261347 0.3098007
20120527 0.30426517 -0.047068916 0.017979536 0.3084089
20120528 0.3068634 -0.013166127 0.017516615 0.30764478
20120529 0.3063474 0.02087003 0.016875928 0.30752087
20120530 0.30271867 0.05469424 0.016063767 0.3080391
20120531 0.29602945 0.087965965 0.015089193 0.3091911
20120601 0.2863805 0.12035902 0.013963739 0.3109583
20120602 0.2739164 0.15157013 0.012701001 0.31331298
20120603 0.25881958 0.18132597 0.011316159 0.31621945
20120604 0.24130258 0.20938815 0.009825468 0.31963554
20120605 0.22160034 0.23555633 0.008245757 0.32351428
20120606 0.19996208 0.25966918 0.00659396 0.32780543
20120607 0.17664412 0.28160378 0.0048867194 0.3324571
20120608 0.1519033 0.30127352 0.003140054 0.33741695
20120609 0.12599164 0.3186251 0.0013691143 0.3426335
20120610 0.09915214 0.33363494 -0.0004119934 0.34805688
20120611 0.07161562 0.34630525 -0.00219031 0.35363954
20120612 0.043598652 0.3566601 -0.0039540725 0.35933676
20120613 0.015302297 0.36474162 -0.0056927158 0.36510688
20120614 -0.013088433 0.37060657 -0.007396842 0.3709114
20120615 -0.04140457 0.3743232 -0.009058162 0.37671506
20120616 -0.069492795 0.37596852 -0.010669427 0.38248584
20120617 -0.0972147 0.3756261 -0.012224343 0.38819465
20120618 -0.12444597 0.37338388 -0.013717492 0.39381528
20120619 -0.15107533 0.36933288 -0.015144243 0.39932427
20120620 -0.17700358 0.36356565 -0.016500672 0.40470055
20120621 -0.20214248 0.3561754 -0.017783485 0.40992528
20120622 -0.2264138 0.34725502 -0.018989947 0.41498178
20120623 -0.24974832 0.33689675 -0.020117817 0.41985518
20120624 -0.27208495 0.3251914 -0.021165287 0.42453226
20120625 -0.29336986 0.3122283 -0.02213093 0.42900136
20120626 -0.3135558 0.29809487 -0.023013659 0.43325213
20120627 -0.3326013 0.28287664 -0.023812674 0.4372755
20120628 -0.35047013 0.26665714 -0.024527432 0.4410634
20120629 -0.36713064 0.24951792 -0.025157625 0.44460884
20120630 -0.38255545 0.23153846 -0.02570313 0.44790557
20120701 -0.39672098 0.21279618 -0.026164016 0.4509482
20120702 -0.40960643 0.19336733 -0.026540482 0.45373204
20120703 -0.4211946 0.17332582 -0.026832886 0.45625293
20120704 -0.43147078 0.1527442 -0.0270417 0.45850745
20120705 -0.4404226 0.13169357 -0.027167512 0.4604925
20120706 -0.44804 0.1102438 -0.027211007 0.46220556
20120707 -0.45431495 0.08846357 -0.027172966 0.4636445
20120708 -0.4592412 0.06642064 -0.02705426 0.46480763
20120709 -0.46281445 0.04418194 -0.026855841 0.46569356
20120710 -0.46503183 0.021813748 -0.026578747 0.46630126
20120711 -0.46589217 -0.0006181296 -0.02622409 0.46663004
20120712 -0.46539587 -0.023048222 -0.02579307 0.46667957
20120713 -0.4635448 -0.045411214 -0.025286965 0.46644977
20120714 -0.46034232 -0.067641795 -0.02470714 0.4659409
20120715 -0.4557934 -0.08967448 -0.024055049 0.46515352
20120716 -0.44990456 -0.11144349 -0.023332244 0.46408853
20120717 -0.442684 -0.13288252 -0.022540376 0.4627472
20120718 -0.43414167 -0.15392469 -0.021681208 0.4611311
20120719 -0.4242894 -0.1745023 -0.020756625 0.4592422
20120720 -0.41314113 -0.19454668 -0.019768639 0.45708293
20120721 -0.40071288 -0.21398817 -0.018719412 0.4546561
20120722 -0.38702327 -0.23275581 -0.017611261 0.45196506
20120723 -0.37209347 -0.25077736 -0.016446684 0.4490137
20120724 -0.3559477 -0.26797906 -0.015228364 0.44580653
20120725 -0.3386135 -0.2842857 -0.013959206 0.44234863
20120726 -0.32012206 -0.2996203 -0.012642347 0.43864596
20120727 -0.30050868 -0.31390432 -0.011281189 0.43470523
20120728 -0.27981323 -0.32705748 -0.00987942 0.43053412
20120729 -0.25808078 -0.33899784 -0.008441048 0.42614138
20120730 -0.23536201 -0.34964186 -0.0069704307 0.4215368
20120731 -0.21171409 -0.35890454 -0.0054723127 0.41673166
20120801 -0.18720119 -0.36669976 -0.003951858 0.4117385
20120802 -0.16189545 -0.37294042 -0.002414691 0.4065717
20120803 -0.13587771 -0.37753913 -0.0008669372 0.40124717
20120804 -0.10923848 -0.3804086 0.00068474025 0.39578307
20120805 -0.08207884 -0.38146266 0.002233099 0.39019954
20120806 -0.054511428 -0.38061705 0.0037702825 0.38451925
20120807 -0.026661426 -0.37779087 0.005287788 0.37876737
20120808 0.0013325699 -0.37290803 0.006776443 0.37297198
20120809 0.029317725 -0.3658992 0.008226396 0.36716405
20120810 0.057126347 -0.35670394 0.009627115 0.36137763
20120811 0.08457552 -0.34527338 0.010967425 0.35565013
20120812 0.11146715 -0.33157322 0.012235552 0.35002205
20120813 0.13758853 -0.31558692 0.013419221 0.34453705
20120814 0.16271348 -0.29731947 0.014505787 0.33924174
20120815 0.18660453 -0.27680105 0.015482415 0.33418524
20120816 0.20901573 -0.25409076 0.016336322 0.3294185
20120817 0.22969684 -0.22928017 0.01705506 0.3249937
20120818 0.24839851 -0.20249628 0.01762687 0.32096303
20120819 0.26487842 -0.17390342 0.01804106 0.31737745
20120820 0.27890846 -0.14370406 0.018288422 0.3142853
20120821 0.29028252 -0.11213784 0.018361656 0.31173062
20120822 0.29882422 -0.07947873 0.018255753 0.3097516
20120823 0.3043943 -0.046030216 0.017968327 0.3083789
20120824 0.30689713 -0.01211846 0.01749985 0.30763444
20120825 0.30628505 0.021916052 0.01685376 0.30753034
20120826 0.3025612 0.055728022 0.016036438 0.30806828
20120827 0.2957793 0.088977225 0.015057025 0.30923948
20120828 0.2860415 0.12133807 0.013927122 0.31102514
20120829 0.27349374 0.15250812 0.012660381 0.31339726
20120830 0.25831938 0.18221508 0.011272025 0.31631994
20120831 0.24073185 0.2102217 0.009778333 0.31975085
20120901 0.22096655 0.23632881 0.008196142 0.32364285
20120902 0.19927308 0.2603763 0.006542383 0.3279457
20120903 0.1759078 0.2822424 0.004833683 0.33260742
20120904 0.1511275 0.30184153 0.003086038 0.3375757
20120905 0.12518398 0.31912142 0.0013145674 0.34279913
20120906 0.09831988 0.33405933 -0.00046665588 0.3482279
20120907 0.070765615 0.3466582 -0.0022447095 0.3538145
20120908 0.042737287 0.35694262 -0.0040078675 0.35951436
20120909 0.014435468 0.3649553 -0.005745601 0.36528587
20120910 -0.013955329 0.37075335 -0.0074485466 0.37109068
20120911 -0.042266626 0.37440535 -0.009108449 0.3768936
20120912 -0.07034556 0.37598854 -0.0107180895 0.3826627
20120913 -0.09805419 0.37558657 -0.012271202 0.38836902
20120914 -0.1252686 0.37328765 -0.013762395 0.3939864
20120915 -0.15187791 0.3691827 -0.015187058 0.39949146
20120916 -0.17778327 0.3633644 -0.016541287 0.40486318
20120917 -0.20289674 0.35592592 -0.017821811 0.41008288
20120918 -0.2271404 0.34696016 -0.019025905 0.41513383
20120919 -0.25044528 0.3365593 -0.020151345 0.42000127
20120920 -0.27275053 0.3248141 -0.021196336 0.42467204
20120921 -0.29400253 0.31181383 -0.022159461 0.4291345
20120922 -0.3141542 0.29764593 -0.02303964 0.43337834
20120923 -0.33316427 0.28239578 -0.023836084 0.4373945
20120924 -0.3509966 0.2661469 -0.02454826 0.441175
20120925 -0.36761978 0.24898072 -0.02517586 0.44471285
20120926 -0.38300645 0.2309767 -0.025718773 0.44800183
20120927 -0.397133 0.21221244 -0.026177064 0.45103654
20120928 -0.40997908 0.19276369 -0.026550947 0.45381233
20120929 -0.4215274 0.1727045 -0.026840782 0.4563251
20120930 -0.43176326 0.1521074 -0.027047042 0.45857137
20121001 -0.44067445 0.13104345 -0.027170315 0.46054813
20121002 -0.44825095 0.10958246 -0.027211295 0.46225286
20121003 -0.4544848 0.087793104 -0.027170766 0.4636834
20121004 -0.45936978 0.0657431 -0.027049595 0.4648381
20121005 -0.4629016 0.04349937 -0.026848745 0.46571553
20121006 -0.46507752 0.021128168 -0.026569247 0.46631473
20121007 -0.46589643 -0.0013047153 -0.026212225 0.46663502
20121008 -0.46535867 -0.023733811 -0.025778875 0.46667606
20121009 -0.46346623 -0.04609381 -0.02527048 0.46643776
20121010 -0.46022254 -0.06831939 -0.024688408 0.46592042
20121011 -0.45563257 -0.09034507 -0.024034116 0.4651246
20121012 -0.4497029 -0.11210504 -0.02330916 0.46405122
20121013 -0.44244176 -0.133533 -0.02251519 0.46270153
20121014 -0.43385923 -0.15456204 -0.02165398 0.46107715
20121015 -0.42396712 -0.1751244 -0.02072741 0.45918006
20121016 -0.41277948 -0.19515146 -0.019737506 0.45701265
20121017 -0.40031242 -0.21457344 -0.018686427 0.4545778
20121018 -0.38658455 -0.23331939 -0.0175765 0.45187885
20121019 -0.37161726 -0.251317 -0.016410224 0.4489197
20121020 -0.35543478 -0.2684925 -0.015190293 0.44570488
20121021 -0.33806473 -0.28477055 -0.013919616 0.44223952
20121022 -0.3195385 -0.30007425 -0.01260134 0.43852958
20121023 -0.29989147 -0.31432492 -0.011238874 0.43458182
20121024 -0.2791637 -0.32744223 -0.009835916 0.43040392
20121025 -0.25740036 -0.3393442 -0.008396483 0.42600462
20121026 -0.2346524 -0.34994727 -0.006924947 0.42139387
20121027 -0.21097712 -0.3591664 -0.0054260613 0.41658288
20121028 -0.18643898 -0.3669154 -0.0039050053 0.41158432
20121029 -0.16111033 -0.3731072 -0.0023674185 0.4064125
20121030 -0.13507232 -0.37765434 -0.00081944093 0.40108353
20121031 -0.10841573 -0.38046962 0.0007322463 0.39561552
20121101 -0.08124202 -0.38146687 0.002280383 0.39002877
20121102 -0.053664178 -0.38056195 0.003817093 0.38434595
20121103 -0.02580778 -0.37767407 0.005333854 0.3785924
20121104 0.0021881552 -0.37272733 0.0068214727 0.37279618
20121105 0.03017035 -0.3656526 0.008270076 0.36698836
20121106 0.05797065 -0.35638976 0.009669115 0.3612032
20121107 0.085405685 -0.3448904 0.011007391 0.3554781
20121108 0.11227691 -0.33112064 0.012273117 0.3498537
20121109 0.13837115 -0.31506458 0.013454003 0.34437373
20121110 0.16346192 -0.2967279 0.014537397 0.33908492
20121111 0.18731138 -0.2761416 0.01551046 0.3340364
20121112 0.20967342 -0.25336576 0.016360417 0.32927924
20121113 0.23029776 -0.22849298 0.017074835 0.32486558
20121114 0.24893512 -0.20165133 0.017641978 0.3208476
20121115 0.26534352 -0.17300634 0.018051196 0.31727627
20121116 0.27929544 -0.1427616 0.018293336 0.31419972
20121117 0.29058555 -0.11115786 0.018361159 0.31166193
20121118 0.29903844 -0.07847007 0.018249732 0.30970082
20121119 0.30451617 -0.04500252 0.017956752 0.30834684
20121120 0.30692443 -0.011081928 0.017482782 0.30762163
20121121 0.30621716 0.022950925 0.016831351 0.307537
20121122 0.30239898 0.05675075 0.016008927 0.30809426
20121123 0.29552516 0.08997762 0.015024727 0.3092844
20121124 0.28569928 0.12230654 0.013890427 0.31108826
20121125 0.2730685 0.1534359 0.012619732 0.31347764
20121126 0.25781718 0.18309437 0.011227905 0.31641635
20121127 0.24015957 0.21104585 0.009731248 0.31986195
20121128 0.22033162 0.23709236 0.008146608 0.32376716
20121129 0.19858323 0.26107496 0.006490915 0.32808167
20121130 0.1751709 0.28287303 0.004780779 0.33275345
20121201 0.1503513 0.30240205 0.0030321737 0.33773023
20121202 0.124376036 0.31961071 0.0012601886 0.34296063
20121203 0.097487405 0.33447707 -0.00052113703 0.34839484
20121204 0.069915414 0.3470048 -0.0022989167 0.35398558
20121205 0.04187572 0.3572192 -0.0040614605 0.35968822
20121206 0.013568402 0.36516333 -0.0057982765 0.36546132
20121207 -0.01482251 0.37089473 -0.0075000357 0.37126657
20121208 -0.043129023 0.37448233 -0.009158515 0.37706897
20121209 -0.07119874 0.37600356 -0.010766526 0.3828366
20121210 -0.09889416 0.3755423 -0.012317832 0.38854063
20121211 -0.12609178 0.37318677 -0.013807063 0.39415497
20121212 -0.1526811 0.36902806 -0.015229635 0.39965633
20121213 -0.1785636 0.36315882 -0.016581664 0.40502375
20121214 -0.2036517 0.35567224 -0.017859895 0.41023862
20121215 -0.22786774 0.3466612 -0.01906162 0.4152843
20121216 -0.251143 0.33621785 -0.020184629 0.42014602
20121217 -0.2734169 0.32443294 -0.021227138 0.4248107
20121218 -0.29463604 0.31139567 -0.022187745 0.42926675
20121219 -0.31475347 0.29719338 -0.023065375 0.43350393
20121220 -0.3337281 0.28191143 -0.023859251 0.43751317
20121221 -0.351524 0.2656333 -0.024568845 0.44128653
20121222 -0.36810982 0.24844034 -0.025193855 0.444817
20121223 -0.38345838 0.23041195 -0.025734179 0.44809848
20121224 -0.3975461 0.21162567 -0.026189884 0.45112553
20121225 -0.41035286 0.1921572 -0.026561191 0.45389354
20121226 -0.42186132 0.17208055 -0.02684846 0.45639843
20121227 -0.43205693 0.15146817 -0.02705217 0.4586367
20121228 -0.44092754 0.13039112 -0.027172916 0.46060538
20121229 -0.4484632 0.108919166 -0.02721139 0.46230194
20121230 -0.45465598 0.08712094 -0.027168378 0.46372432
20121231 -0.45949978 0.06506413 -0.027044756 0.46487075
20130101 -0.4629903 0.042815644 -0.026841482 0.4657399
20130102 -0.46512488 0.02044171 -0.026559595 0.46633083
20130103 -0.46590242 -0.0019918915 -0.02620022 0.4666428
20130104 -0.46532342 -0.0244197 -0.025764557 0.4666755
20130105 -0.46338978 -0.04677641 -0.025253888 0.46642885
20130106 -0.46010503 -0.0689967 -0.024669588 0.4659032
20130107 -0.45547423 -0.09101508 -0.024013113 0.46509907
20130108 -0.44950396 -0.11276574 -0.023286022 0.46401742
20130109 -0.44220254 -0.13418235 -0.022489974 0.46265948
20130110 -0.43358007 -0.155198 -0.02162674 0.4610269
20130111 -0.42364845 -0.17574488 -0.02069821 0.45912164
20130112 -0.41242176 -0.19575435 -0.019706408 0.4569462
20130113 -0.3999162 -0.21515661 -0.0186535 0.45450336
20130114 -0.3861505 -0.23388067 -0.01754182 0.45179653
20130115 -0.37114605 -0.25185418 -0.016373873 0.44882962
20130116 -0.35492724 -0.26900333 -0.015152355 0.44560713
20130117 -0.3375218 -0.28525272 -0.013880185 0.44213432
20130118 -0.31896117 -0.3005254 -0.0125605175 0.43841708
20130119 -0.29928094 -0.31474268 -0.011196768 0.4344622
20130120 -0.27852127 -0.32782415 -0.009792645 0.43027744
20130121 -0.25672752 -0.3396878 -0.008352178 0.42587155
20130122 -0.2339508 -0.35024998 -0.0068797446 0.42125452
20130123 -0.21024862 -0.35942566 -0.005380115 0.41643757
20130124 -0.18568565 -0.3671286 -0.0038584794 0.41143343
20130125 -0.16033451 -0.37327176 -0.0023204929 0.4062565
20130126 -0.13427661 -0.37776762 -0.0007723105 0.40092292
20130127 -0.10760307 -0.38052902 0.0007793696 0.39545083
20130128 -0.08041563 -0.38146982 0.0023272692 0.38986063
20130129 -0.05282767 -0.38050598 0.0038634932 0.3841751
20130130 -0.024965152 -0.37755683 0.0053794994 0.37841955
20130131 0.0030324953 -0.37254664 0.006866074 0.37262225
20130201 0.031011553 -0.3654065 0.008313324 0.36681435
20130202 0.058803417 -0.3560767 0.009710679 0.3610301
20130203 0.08622425 -0.34450904 0.011046924 0.3553071
20130204 0.11307506 -0.33067024 0.0123102525 0.34968603
20130205 0.13914227 -0.31454498 0.0134883635 0.34421077
20130206 0.16419896 -0.29613966 0.014568593 0.33892807
20130207 0.18800704 -0.27548605 0.015538104 0.3338872
20130208 0.21032019 -0.25264516 0.016384123 0.32913917
20130209 0.23088805 -0.22771065 0.017094234 0.32473627
20130210 0.24946149 -0.20081168 0.017656729 0.32073063
20130211 0.26579884 -0.17211492 0.018060993 0.3171731
20130212 0.2796731 -0.14182511 0.018297927 0.31411177
20130213 0.29087967 -0.11018408 0.018360354 0.31159046
